gbifid,datasetkey,occurrence,kingdom,phylum,class,order,family,genus,species,infraspeci,taxonrank,scientific,countrycod,locality,publishing,decimallat,decimallon,coordinate,coordina_1,elevation,elevationa,depth,depthaccur,eventdate,day,month,year,taxonkey,specieskey,basisofrec,institutio,collection,catalognum,recordnumb,identified,license,rightshold,recordedby,typestatus,establishm,lastinterp,mediatype,issue,field_45
1234231594,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:96709268,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.932180000000002,3.675950000000000,3769.000000000000000,,,,,,1977-05-25T01:00Z,25,5,1977,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T00:14Z,,,
1234109877,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:83365080,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.782930000000000,4.950530000000000,3769.000000000000000,,,,,,1987-04-05T02:00Z,5,4,1987,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T16:02Z,,,
1234087437,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:82148807,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.827869999999997,4.952400000000000,3769.000000000000000,,,,,,1986-09-04T02:00Z,4,9,1986,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T16:01Z,,,
1234086647,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:81694836,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.742379999999997,4.665360000000000,3769.000000000000000,,,,,,1971-08-08T01:00Z,8,8,1971,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T16:01Z,,,
1234086623,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:81692201,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.832279999999997,4.668550000000000,3769.000000000000000,,,,,,1971-07-11T01:00Z,11,7,1971,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T16:01Z,,,
1234086622,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:81694981,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.832279999999997,4.668550000000000,3769.000000000000000,,,,,,1971-08-08T01:00Z,8,8,1971,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T16:01Z,,,
1234082154,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:80113023,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.108739999999997,4.107070000000000,3769.000000000000000,,,,,,1990-08-10T02:00Z,10,8,1990,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T16:01Z,,,
1234082110,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:80112503,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.108739999999997,4.107070000000000,3769.000000000000000,,,,,,1990-06-26T02:00Z,26,6,1990,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T16:01Z,,,
1234082084,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:80112019,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.108739999999997,4.107070000000000,3769.000000000000000,,,,,,1988-08-01T02:00Z,1,8,1988,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T16:01Z,,,
1234081906,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:80108715,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.108040000000003,4.178480000000000,3769.000000000000000,,,,,,1986-08-06T02:00Z,6,8,1986,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T16:01Z,,,
1234081895,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:80108716,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.063789999999997,4.106000000000000,3769.000000000000000,,,,,,1986-08-06T02:00Z,6,8,1986,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T16:01Z,,,
1234081836,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:80108675,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.108739999999997,4.107070000000000,3769.000000000000000,,,,,,1985-09-23T02:00Z,23,9,1985,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T16:01Z,,,
1233893437,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:63149227,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.958910000000003,5.171500000000000,3769.000000000000000,,,,,,1988-05-08T02:00Z,8,5,1988,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T07:56Z,,,
1233893368,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:62820792,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.152250000000002,4.251100000000000,3769.000000000000000,,,,,,1990-08-01T02:00Z,1,8,1990,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,INTRODUCED,2018-02-04T07:56Z,,,
1233893018,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:62471740,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.958910000000003,5.171500000000000,3769.000000000000000,,,,,,1987-08-29T02:00Z,29,8,1987,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T07:56Z,,,
1233892445,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:62023280,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.094999999999999,5.106450000000000,3769.000000000000000,,,,,,1985-07-31T02:00Z,31,7,1985,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T07:56Z,,,
1233892391,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:61995375,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.096269999999997,5.035100000000000,3769.000000000000000,,,,,,1985-05-16T02:00Z,16,5,1985,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T07:56Z,,,
1233892272,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:61879921,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.097490000000001,4.963740000000000,3769.000000000000000,,,,,,1984-04-15T02:00Z,15,4,1984,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T07:56Z,,,
1233892265,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:61896186,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.094999999999999,5.106450000000000,3769.000000000000000,,,,,,1984-08-23T02:00Z,23,8,1984,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T07:56Z,,,
1233892259,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:61892614,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.273409999999998,5.186290000000000,3769.000000000000000,,,,,,1984-05-28T02:00Z,28,5,1984,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T07:56Z,,,
1233892253,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:61893003,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.097490000000001,4.963740000000000,3769.000000000000000,,,,,,1984-06-17T02:00Z,17,6,1984,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T07:56Z,,,
1233892228,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:61851831,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.094999999999999,5.106450000000000,3769.000000000000000,,,,,,1983-08-11T02:00Z,11,8,1983,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T07:56Z,,,
1233884165,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:56779338,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.842260000000003,3.674650000000000,3769.000000000000000,,,,,,1974-12-31T01:00Z,31,12,1974,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T07:56Z,,,
1233825474,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:53301529,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.876179999999998,4.741190000000000,3769.000000000000000,,,,,,1986-05-20T02:00Z,20,5,1986,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T02:16Z,,,
1233812521,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:51800825,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.971660000000000,4.317460000000000,3769.000000000000000,,,,,,1990-08-04T02:00Z,4,8,1990,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T02:16Z,,,
1233807359,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:50576148,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.881760000000000,4.314920000000000,3769.000000000000000,,,,,,1975-08-17T01:00Z,17,8,1975,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T02:16Z,,,
1233732265,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:47358349,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.753630000000001,3.389850000000000,3769.000000000000000,,,,,,1984-06-09T02:00Z,9,6,1984,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T02:16Z,,,
1233729454,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:47102835,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,51.455719999999999,5.051050000000000,3769.000000000000000,,,,,,1986-08-02T02:00Z,2,8,1986,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T02:16Z,,,
1233728260,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:46644433,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.799190000000003,3.106430000000000,3769.000000000000000,,,,,,1985-06-04T02:00Z,4,6,1985,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T02:16Z,,,
1233687880,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:43975677,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.753630000000001,3.389850000000000,3769.000000000000000,,,,,,1986-08-16T02:00Z,16,8,1986,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T22:44Z,,,
1233657872,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:42976339,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.799109999999999,3.177380000000000,3769.000000000000000,,,,,,1983-07-30T02:00Z,30,7,1983,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T22:44Z,,,
1233646308,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:42228480,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.708880000000001,3.318660000000000,3769.000000000000000,,,,,,1985-05-25T02:00Z,25,5,1985,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T22:44Z,,,
1233646266,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:42228580,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.843290000000003,3.461610000000000,3769.000000000000000,,,,,,1985-05-26T02:00Z,26,5,1985,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T22:44Z,,,
1233644916,1f968e89-ca96-4065-91a5-4858e736b5aa,Natuurpunt:Waarnemingen:41884622,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,4d3ceea8-5699-439d-a899-decac9cbbdac,50.956170000000000,5.313770000000000,3769.000000000000000,,,,,,1989-08-01T02:00Z,1,8,1989,8225376,8225376,HUMAN_OBSERVATION,Natuurpunt,,,,,CC0_1_0,Natuurpunt Studie,,,NATIVE,2018-02-04T22:46Z,,,
1229398949,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00964372,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.791029999999999,4.383310000000000,3769.000000000000000,,,,,,1971-07-31T01:00Z,31,7,1971,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:2275,,,2018-02-03T23:32Z,,,
1229392844,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00964370,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.791029999999999,4.383310000000000,3769.000000000000000,,,,,,1970-08-25T01:00Z,25,8,1970,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:2275,,,2018-02-03T23:32Z,,,
1229368497,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00964374,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.791029999999999,4.383310000000000,3769.000000000000000,,,,,,1971-09-06T01:00Z,6,9,1971,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:2275,,,2018-02-03T23:32Z,,,
1229366296,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00964371,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.791029999999999,4.383310000000000,3769.000000000000000,,,,,,1971-07-20T01:00Z,20,7,1971,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:2275,,,2018-02-03T23:32Z,,,
1229363404,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00964373,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.791029999999999,4.383310000000000,3769.000000000000000,,,,,,1971-08-18T01:00Z,18,8,1971,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:2275,,,2018-02-03T23:32Z,,,
1229189775,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00752035,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.791029999999999,4.383310000000000,3769.000000000000000,,,,,,1971-07-20T01:00Z,20,7,1971,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:2275,,,2018-02-03T23:54Z,,,
1229169300,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00752037,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.791029999999999,4.383310000000000,3769.000000000000000,,,,,,1971-08-18T01:00Z,18,8,1971,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:2275,,,2018-02-03T23:54Z,,,
1229149905,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00752034,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.791029999999999,4.383310000000000,3769.000000000000000,,,,,,1970-08-25T01:00Z,25,8,1970,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:2275,,,2018-02-03T23:54Z,,,
1229149333,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00752038,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.791029999999999,4.383310000000000,3769.000000000000000,,,,,,1971-09-06T01:00Z,6,9,1971,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:2275,,,2018-02-03T23:54Z,,,
1229144208,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00752036,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.791029999999999,4.383310000000000,3769.000000000000000,,,,,,1971-07-31T01:00Z,31,7,1971,8225376,8225376,HUMAN_OBSERVATION,INBO,,,,,CC0_1_0,INBO,observerID:2275,,,2018-02-04T06:39Z,,,
1228962564,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099006,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.196410000000000,4.323850000000000,3769.000000000000000,,,,,,1976-01-01T01:00Z,1,1,1976,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:1050,,,2018-02-04T14:58Z,,,
1228850830,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096171,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.458140000000000,4.907200000000000,3769.000000000000000,,,,,,1986-08-10T02:00Z,10,8,1986,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:DPNSGD,,,2018-02-04T14:57Z,,COUNTRY_COORDINATE_MISMATCH,
1228850811,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096177,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.844149999999999,3.106520000000000,3769.000000000000000,,,,,,1986-08-21T02:00Z,21,8,1986,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:DPNSGD,,,2018-02-04T14:57Z,,,
1228784188,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099175,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.194699999999997,4.466920000000000,3769.000000000000000,,,,,,1967-05-09T01:00Z,9,5,1967,8225376,8225376,PRESERVED_SPECIMEN,INBO,,,,,CC0_1_0,INBO,observerID:562,,,2018-02-04T05:41Z,,,
1228780779,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00096210,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,51.108730000000001,4.107070000000000,3769.000000000000000,,,,,,1988-08-26T02:00Z,26,8,1988,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:DPNSGD,,,2018-02-04T05:41Z,,,
1228779419,7888f666-f59e-4534-8478-3a10a3bfee45,INBO:VLINDERS:00099229,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio machaon,,SPECIES,"Papilio machaon Linnaeus, 1758",BE,,1cd669d0-80ea-11de-a9d0-f1765f95f18b,50.837580000000003,4.242660000000000,3769.000000000000000,,,,,,1983-09-08T02:00Z,8,9,1983,8225376,8225376,UNKNOWN,INBO,,,,,CC0_1_0,INBO,observerID:670,,,2018-02-04T05:41Z,,,
